r,physical_F,oscillatory_F
4.605993340732519,-0.8814865980666082,-0.9979825756750583
4.633740288568258,-0.8755336174025011,0.997096990426294
4.661487236403996,-0.8694565558339327,-0.9960519907656089
4.689234184239734,-0.863258232105721,0.9948483209863765
4.716981132075472,-0.8569416162978114,-0.9934953334654851
4.74472807991121,-0.8505098054041867,0.991980562499526
4.772475027746948,-0.8439660453972635,-0.9903270473338162
4.800221975582686,-0.8373137058695665,0.9885089708805245
4.827968923418424,-0.8305563001979105,-0.9865631963913891
4.855715871254162,-0.823697459183458,0.9844504235084023
4.8834628190899005,-0.8167409492787691,-0.9822214624739839
4.911209766925638,-0.8096906452181193,0.9798234069082327
4.938956714761376,-0.802550546330534,-0.9773211224569257
4.966703662597115,-0.7953247482132233,0.9746479827424631
4.994450610432852,-0.788017457216605,-0.9718830024121601
5.022197558268591,-0.7806329612754482,0.968945729563807
5.049944506104329,-0.7731756427134681,-0.9659294065976389
5.077691453940067,-0.7656499484049701,0.9627396587297559
5.105438401775805,-0.7580604011025637,-0.9594840202217909
5.133185349611543,-0.7504115691526071,0.9560541039998726
5.160932297447281,-0.7427080765959684,-0.9525717861055182
5.188679245283019,-0.7349545726997203,0.9489145855543526
5.216426193118757,-0.7271557411144636,-0.9452187565968762
5.244173140954495,-0.7193162695098061,0.9413476503977559
5.2719200887902335,-0.7114408580903765,-0.9374519232887958
5.299667036625971,-0.7035341896321142,0.933380692254539
5.327413984461709,-0.6956009376618472,-0.9292990281595311
5.355160932297448,-0.6876457371851099,0.9250417550395414
5.382907880133185,-0.6796731928214735,-0.9207883606223621
5.410654827968924,-0.6716878504935493,0.9163593247293326
5.438401775804662,-0.66369420578379,-0.9119485455783887
5.4661487236404,-0.6556966768207061,0.9073621149235508
5.493895671476138,-0.6476996130851935,-0.9028083278809499
5.5216426193118755,-0.6397072696867869,0.8980788515497226
5.549389567147614,-0.631723816801984,-0.8933963586358113
5.577136514983352,-0.6237533154840169,0.8885380620362707
5.60488346281909,-0.6157997278656635,-0.8837409884959948
5.632630410654828,-0.607866894594094,0.8787678738861231
5.660377358490567,-0.599958545879747,-0.8738700726029293
5.688124306326304,-0.592078280596622,0.8687958269746239
5.7158712541620424,-0.5842295782100517,-0.863810791130457
5.743618201997781,-0.576415779535184,0.8586487031292228
5.771365149833518,-0.5686400995324049,-0.8535894885671453
5.799112097669257,-0.5609056096748832,0.8483523756881766
5.826859045504995,-0.5532152515628065,-0.8432315339886847
5.854605993340733,-0.545571820816164,0.8379316808431364
5.882352941176471,-0.5379779814289475,-0.8327612036850504
5.9100998890122085,-0.5304362510765841,0.8274103117011954
5.937846836847947,-0.5229490161091859,-0.8222015866669701
5.965593784683685,-0.5155185181442883,0.8168107352006677
5.993340732519423,-0.5081468695839604,-0.8115745128220647
6.021087680355161,-0.5008360413523293,0.8061541313145483
6.0488346281909,-0.49358787881421606,-0.8009005028495482
6.076581576026637,-0.4864040905125232,0.7954603533966148
6.1043285238623755,-0.4792862643651198,-0.7901987385881779
6.132075471698114,-0.47223585725847794,0.7847479080766674
6.159822419533851,-0.46525421140364837,-0.7794870519690261
6.18756936736959,-0.4583425446484125,0.7740339527925206
6.215316315205328,-0.4515019668812156,-0.7687819305677931
6.243063263041066,-0.44473347093334936,0.7633343088487875
6.270810210876804,-0.4380379489305035,-0.7580985375895661
6.2985571587125415,-0.4314161836680402,0.7526634878025624
6.32630410654828,-0.4248688648223453,-0.7474507440764998
6.354051054384018,-0.4183965806951344,0.7420347289769341
6.381798002219756,-0.41199983421014097,-0.7368511711683549
6.409544950055494,-0.40567903493577734,0.7314600459768648
6.437291897891233,-0.39943451480618825,-0.7263112403489863
6.46503884572697,-0.3932665203448348,0.7209502802104168
6.4927857935627085,-0.38717522806197885,-0.7158412297613915
6.520532741398447,-0.3811607368143917,0.7105151595850557
6.548279689234184,-0.3752230828435419,-0.7054503348541117
6.576026637069923,-0.3693622322182963,0.7001633607390966
6.60377358490566,-0.36357809548916975,-0.6951467318192103
6.631520532741399,-0.35787052017139526,0.6899025733701257
6.659267480577137,-0.35223930500042455,-0.6849376424855206
6.6870144284128745,-0.346684192421972,0.6797395654253024
6.714761376248613,-0.34120488244246683,-0.6748293995317178
6.742508324084351,-0.33580102510060544,0.6696802481154949
6.770255271920089,-0.33047223391365826,-0.6648275110755263
6.798002219755827,-0.3252180783117342,0.6597297399006125
6.825749167591566,-0.3200380966868051,-0.6549367238735332
6.853496115427303,-0.31493178877636585,0.6498924287636821
6.8812430632630415,-0.3098986283268541,-0.6451610845277962
6.90899001109878,-0.3049380554177886,0.6401720322441408
6.936736958934517,-0.30004948875504295,-0.635503998239276
6.964483906770256,-0.2952323179299826,0.6305716548354888
6.992230854605993,-0.29048591536092916,-0.6259682847736722
7.019977802441732,-0.28580962848441654,0.6210938424689701
7.04772475027747,-0.28120279136528004,-0.6165562314128988
7.0754716981132075,-0.2766647168190358,0.6117406339039864
7.103218645948946,-0.2721947077124688,-0.6072696427561614
7.130965593784684,-0.26779204901742265,0.6025136089286621
7.158712541620422,-0.2634560188246641,-0.5981098873096653
7.18645948945616,-0.25918588033015383,0.5934139333418188
7.214206437291899,-0.25498089258542317,-0.5890779408649799
7.241953385127636,-0.250840302417786,0.5844424007421298
7.2697003329633745,-0.24676335494057283,-0.5801744267145398
7.297447280799112,-0.24274928540881405,0.5755994711930433
7.32519422863485,-0.2387973295125172,-0.5713996527903714
7.352941176470589,-0.23490671516917297,0.5668853068647957
7.380688124306326,-0.2310766726229017,-0.5627536458403327
7.408435072142065,-0.22730642617477143,0.5582998047789378
7.436182019977803,-0.22359520411013042,-0.5542361827765431
7.4639289678135405,-0.2199422303672287,0.5498426267976794
7.491675915649279,-0.21634673431444493,-0.5458468193443722
7.519422863485017,-0.2128079423571144,0.5415132270112634
7.547169811320755,-0.2093250875856858,-0.5375849162687535
7.574916759156493,-0.20589740132000472,0.5333108766826137
7.602663706992232,-0.202524122648738,-0.5294496630385148
7.630410654827969,-0.19920448990967046,0.5252346869106262
7.6581576026637075,-0.1959377501400282,-0.521440099489941
7.685904550499445,-0.19272315049064231,0.5172836291725114
7.713651498335183,-0.18955994760610426,-0.513555135348558
7.741398446170922,-0.1864473989699472,0.5094565539022958
7.769145394006659,-0.18338477223289634,-0.5057935678838524
7.796892341842398,-0.18037133648552284,0.5017522072574697
7.824639289678136,-0.1774063715522177,-0.49815409782585884
7.8523862375138735,-0.1744891591871001,0.4941692462194051
7.880133185349612,-0.17161899235074765,-0.49063534368566747
7.90788013318535,-0.16879516632449115,0.486706252165902
7.935627081021088,-0.16601698798638997,-0.48323585461435853
7.963374028856826,-0.16328376683842016,0.47936174304640616
7.991120976692564,-0.1605948242976889,-0.47595412192684616
8.018867924528303,-0.157949484630428,0.47213418428232296
8.04661487236404,-0.1553470842739968,-0.468788589408979
8.074361820199778,-0.1527869626710271,0.4650219985066941
8.102108768035517,-0.1502684716373729,-0.4617376625180458
8.129855715871255,-0.1477909660892135,0.45802357424932477
8.157602663706992,-0.14535381347176524,-0.45479971657880225
8.18534961154273,-0.14295638437164085,0.4511372736655701
8.213096559378469,-0.14059806202084815,-0.4479731040693385
8.240843507214207,-0.1382782327862137,0.4443614393993032
8.268590455049944,-0.13599629576294928,-0.44125616108360827
8.296337402885683,-0.13375165313248644,0.437694400663281
8.32408435072142,-0.13154371985969526,-0.4346472130503231
8.351831298557158,-0.12937191391002953,0.4311344786131977
8.379578246392898,-0.12723566606433023,-0.4281445797811824
8.407325194228635,-0.1251344099857553,0.4246799910851904
8.435072142064373,-0.12306759216598778,-0.42174657991509207
8.462819089900112,-0.1210346618320148,0.41832925676044924
8.49056603773585,-0.11903508103749023,-0.4154515348191298
8.518312985571587,-0.11706831439902418,0.41208059881489195
8.546059933407326,-0.11513383934642106,-0.4092577720015401
8.573806881243064,-0.11323113567775156,0.40593234810661594
8.601553829078801,-0.11135969598219025,-0.4031636280869597
8.62930077691454,-0.10951901500276058,0.39988284594892465
8.657047724750278,-0.10770860024553366,-0.3971674513994104
8.684794672586015,-0.10592796113855986,0.3939304465122803
8.712541620421755,-0.10417661984126536,-0.39126760419428336
8.740288568257492,-0.10245410018770759,0.38807351889438696
8.76803551609323,-0.10075993871010747,-0.3854624645766052
8.795782463928969,-0.09909367335419604,0.38231044889384974
8.823529411764707,-0.09745485473095401,-0.37975042813925897
8.851276359600444,-0.09584303459144258,0.37663964051939813
8.879023307436182,-0.09425777732098092,-0.374129909351551
8.90677025527192,-0.09269864816048018,0.3710595172635281
8.934517203107658,-0.09116522495748242,-0.3685993427255008
8.962264150943396,-0.0896570861206323,0.36556852316654287
8.990011098779135,-0.08817382264221749,-0.36315718378451933
9.017758046614873,-0.0867150257720276,0.36016512369438514
9.04550499445061,-0.08528029932627855,-0.35780190985664095
9.07325194228635,-0.0838692470667147,0.35484780645127884
9.100998890122087,-0.08248148531106694,-0.35253202071225354
9.128745837957824,-0.08111663000285221,0.3496150817460772
9.156492785793564,-0.079774309638806,-0.34734603906421296
9.184239733629301,-0.07845415201442305,0.34446548302925767
9.211986681465039,-0.07715579748412213,-0.34224251094639996
9.239733629300778,-0.07587888536714603,0.3393975672157723
9.267480577136515,-0.0746230675565588,-0.33722000598511154
9.295227524972253,-0.07338799456968793,0.33440991490737226
9.322974472807992,-0.07217332952241694,-0.33227711757617784
9.35072142064373,-0.070978733807903,0.3295011305265984
9.378468368479467,-0.06980388145301952,-0.3274124629793347
9.406215316315206,-0.06864844440861637,0.32466984237334856
9.433962264150944,-0.06751210730537556,-0.3226246833401748
9.461709211986681,-0.06639455233840694,0.31991470261377325
9.48945615982242,-0.06529547444021437,-0.3179124436488864
9.517203107658158,-0.0642145657419205,0.3152343872102006
9.544950055493896,-0.063151531181502,-0.31327443264400995
9.572697003329635,-0.06210607252342493,0.31062759579986887
9.600443951165373,-0.061077904420788046,-0.3087093626685508
9.62819089900111,-0.06006673797461927,0.3060930515293861
9.655937846836848,-0.05907229726907295,-0.30421596948498375
9.683684794672587,-0.058094302451085295,0.3016295008510918
9.711431742508324,-0.05713248675830503,-0.2997930120549737
9.739178690344062,-0.05618657909923439,0.29723571328680454
9.766925638179801,-0.05525632159412429,-0.29543927228898753
9.794672586015539,-0.05434145163513882,0.2929104811638404
9.822419533851276,-0.05344171996102667,-0.2911535547703979
9.850166481687015,-0.05255687217623082,0.28865261932763175
9.877913429522753,-0.051686667380755114,-0.2869346864581573
9.90566037735849,-0.05083085912650438,0.28446096483479055
9.93340732519423,-0.04998921462439664,-0.2827815163716647
9.961154273029967,-0.04916149511555739,0.2803343766300173
9.988901220865705,-0.04834747567838719,-0.2786929152610245
10.016648168701444,-0.0475469249915494,0.2762717352098682
10.044395116537181,-0.046759625764387726,-0.27466777526552383
10.072142064372919,-0.04598535386793565,0.272271942276038
10.099889012208658,-0.04522389941279246,-0.27070500956283455
10.127635960044396,-0.0444750452236458,0.26833392038050424
10.155382907880133,-0.043738588589456326,-0.2668035520111313
10.183129855715872,-0.04301431905622002,0.2644566125645927
10.21087680355161,-0.04230204087508391,-0.2629623567860674
10.238623751387347,-0.041601550087280954,0.2606389819937809
10.266370699223087,-0.040912657696600414,-0.25918039801429954
10.294117647058824,-0.040235166019607124,0.256880011589823
10.321864594894562,-0.039568892609721844,-0.25545666940505407
10.3496115427303,-0.038913645844982976,0.25317870366158846
10.377358490566039,-0.038269249631858585,-0.2517901838810239
10.405105438401776,-0.03763551820192384,0.24953407953582346
10.432852386237514,-0.03701228162442132,-0.24817997320973323
10.460599334073253,-0.03639935978231358,0.24594517918888342
10.48834628190899,-0.035796588723538116,-0.24462508763634444
10.516093229744728,-0.0352037937859438,0.242411060880352
10.543840177580467,-0.03462081681815339,-0.24112459551874998
10.571587125416205,-0.03404748842190713,0.238930800789329
10.599334073251942,-0.033483656074446574,-0.23767758296568753
10.627081021087681,-0.03292915545576871,0.23550349265405712
10.654827968923419,-0.032383839505482834,-0.2342831534784889
10.682574916759156,-0.031847548801420475,0.2321282474154676
10.710321864594896,-0.03132014158499392,-0.23094042759699818
10.738068812430633,-0.030801463156510844,0.22880419286512602
10.76581576026637,-0.03029137690417807,-0.22764854255010383
10.79356270810211,-0.029789732680335447,0.22553047329798728
10.821309655937847,-0.029296398870403233,-0.22440665191125833
10.849056603773585,-0.028811229713074645,0.22230624917030203
10.876803551609324,-0.028334098446701397,-0.22121392525929165
10.904550499445062,-0.02786486353526628,0.21913069676294716
10.9322974472808,-0.027403402930943427,-0.2180695478447704
10.960044395116538,-0.02694957916640903,0.21600300785041282
10.987791342952276,-0.026503274773597787,-0.21497272026210582
11.015538290788013,-0.026064356201603665,0.21292238937561347
11.043285238623751,-0.025632710432984224,-0.2119226581275604
11.07103218645949,-0.025208207685150683,0.20988806313067138
11.098779134295228,-0.02479073926694973,-0.20891859176327773
11.126526082130965,-0.024380179020040305,0.20689926544375686
11.154273029966705,-0.023976422459910576,-0.2059597658874119
11.182019977802442,-0.023579346912287094,0.20395524687206693
11.20976692563818,-0.023188851984222072,-0.20304543931041386
11.237513873473919,-0.022804818349079447,0.20105527190096975
11.265260821309656,-0.022427149594856734,-0.20017488463749877
11.293007769145394,-0.022055729609736757,0.1981986186493386
11.320754716981133,-0.021690465856393008,-0.19734738797729964
11.34850166481687,-0.021331245308485326,0.1953845785810627
11.376248612652608,-0.020977979201337447,-0.19456224865669264
11.403995560488347,-0.020630557468087805,0.19261245622271506
11.431742508324085,-0.02028889501882562,-0.1918187789417583
11.459489456159822,-0.019952884623382388,0.189881568887333
11.487236403995562,-0.01962244477276956,-0.1891163037648346
11.5149833518313,-0.019297470953810965,0.18719124640426107
11.542730299667037,-0.018977885148542685,-0.18645416045760083
11.570477247502776,-0.01866358544403831,0.18454083085498776
11.598224195338513,-0.018354497227314463,-0.18383169849012146
11.625971143174251,-0.01805052107178709,0.1819296763149042
11.65371809100999,-0.017751585687173495,-0.1812482792157711
11.681465038845728,-0.017457594022037896,0.17935714860089677
11.709211986681465,-0.01716847803019717,-0.17870327562195454
11.736958934517203,-0.016884142926764448,0.17682262502468968
11.764705882352942,-0.016604523834651146,-0.1761960720865265
11.79245283018868,-0.016329528129397895,0.17432549415183465
11.820199778024417,-0.016059094031523807,-0.17372606413981548
11.847946725860156,-0.015793130973238412,0.1718651555662534
11.875693673695894,-0.015531580204623667,-0.17129265823214881
11.903440621531631,-0.015274353113050513,0.16944101964022565
11.93118756936737,-0.015021393913489493,-0.1688952715067707
11.958934517203108,-0.014772615849105487,0.1670525073097164
11.986681465038846,-0.014527966038384839,-0.1665333315780527
12.014428412874585,-0.014287359482951142,0.16469904985493436
12.042175360710322,-0.014050746146670227,-0.16420627631487728
12.06992230854606,-0.013818042694214593,0.1623800886860117
12.0976692563818,-0.013589201879867365,-0.16191355362909327
12.125416204217537,-0.013364141937760745,0.16009507513369256
12.153163152053274,-0.013142818360749237,-0.15965462126892613
12.180910099889013,-0.012925150860553286,0.15784347024492082
12.208657047724751,-0.012711097619812614,-0.1574289466172342
12.236403995560488,-0.012500579737581265,0.15562474458321496
12.264150943396228,-0.012293558040505878,-0.1552360064944998
12.291897891231965,-0.01208995492623621,0.15343837803371926
12.319644839067703,-0.011889733822606711,-0.15307528696644385
12.347391786903442,-0.011692818338543546,0.15128385961282212
12.37513873473918,-0.011499174463162603,-0.15094628315615546
12.402885682574917,-0.011308726930668915,0.14916068728223036
12.430632630410656,-0.01112144425442371,-0.14884849906062833
12.458379578246394,-0.010937252209140224,0.14706836776739465
12.486126526082131,-0.010756121798218441,-0.14678144737159537
12.513873473917869,-0.010577979753241533,0.14500641638017697
12.541620421753608,-0.010402799536235702,-0.14474464930055775
12.569367369589346,-0.010230508753054642,0.14297435684565754
12.597114317425083,-0.010061083295697854,-0.14273763440790344
12.624861265260822,-0.0098944515626377,0.14097172113297612
12.65260821309656,-0.009730591849923281,-0.14075994043601375
12.680355160932297,-0.009569433267849549,0.13899804929010798
12.708102108768037,-0.009410956493293009,-0.1388111131462572
12.735849056603774,-0.009255091268341276,0.13705288928247483
12.763596004439512,-0.009101820630152725,-0.13689070615977283
12.79134295227525,-0.008951074873253704,0.13513579683529275
12.819089900110988,-0.008802839377194182,-0.13499828080194617
12.846836847946726,-0.008657044910173323,0.13324633527956334
12.874583795782465,-0.008513679178878042,-0.13313340595048517
12.902330743618203,-0.008372673346913788,0.13138407540161262
12.93007769145394,-0.008234017435470161,-0.13129565788700118
12.95782463928968,-0.008097642925704154,0.12954859529608911
12.985571587125417,-0.007963542143280811,-0.12948462015200843
13.013318534961154,-0.007831646809378312,0.12773948022233006
13.041065482796894,-0.007701951546706756,-0.12769988340325197
13.068812430632631,-0.00757438823917291,0.12595632246401064
13.096559378468369,-0.007448953801690973,-0.12594104527727834
13.124306326304108,-0.007325580203754302,0.12419872119198995
13.152053274139845,-0.007204266650225799,-0.1242077102541661
13.179800221975583,-0.0070849451191075,0.12246628233027192
13.20754716981132,-0.006967617105538776,-0.12249948952533567
13.23529411764706,-0.006852214518930097,0.12075861842500074
13.263041065482797,-0.006738741147610645,-0.12081600086435577
13.290788013318535,-0.006627128755189317,0.1190753485164124
13.318534961154274,-0.006517383428687646,-0.11915686850067375
13.346281908990012,-0.00640943670850728,0.11741609801366511
13.374028856825749,-0.006303296988460972,-0.11752172299618954
13.401775804661488,-0.00619889550805396,0.11578049857247483
13.429522752497226,-0.006096242978595643,-0.11591020112460419
13.457269700332963,-0.0059952702606352205,0.1141681879754844
13.485016648168703,-0.005895990396303424,-0.114321945753469
13.51276359600444,-0.005798333788675248,0.11257881001529345
13.540510543840178,-0.005702315826662771,-0.11275660572886599
13.568257491675917,-0.005607866376801366,0.11101201438008323
13.596004439511654,-0.005515003193399054,-0.11121383576265448
13.623751387347392,-0.0054236555267498515,0.10946745654176769
13.651498335183131,-0.00533384351784796,-0.1096932963222143
13.679245283018869,-0.005245495720318517,0.10794479764660697
13.706992230854606,-0.0051586346858331425,-0.1081946535226254
13.734739178690345,-0.0050731881901036014,0.10644370440821994
13.762486126526083,-0.0049891812221990834,-0.10671757902121906
13.79023307436182,-0.004906540697764986,0.10496384900293457
13.81798002219756,-0.004825294072747669,-0.10526174991444229
13.845726970033297,-0.004745367319572213,0.10350490896741628
13.873473917869035,-0.004666790393335739,-0.10382684863697533
13.901220865704772,-0.004589488238993719,0.10206656709851694
13.928967813540512,-0.004513493345898427,-0.10241256286304541
13.956714761376249,-0.0044387295460967344,0.1006485113552871
13.984461709211987,-0.004365231901171585,-0.1010185854098824
14.012208657047726,-0.004292923043535364,0.09925043476309783
